id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,imdb_votes
ts271888,Fate: The Winx Saga,SHOW,2021,TV-MA,50,"['scifi', 'drama', 'fantasy', 'action']",['US'],6.8,37995
ts250092,Shaman King,SHOW,2021,TV-PG,23,"['comedy', 'fantasy', 'animation', 'action', 'scifi']",['JP'],7,1480
tm1073510,SAS: Red Notice,MOVIE,2021,R,124,"['action', 'thriller']","['HU', 'NL', 'CH', 'GB']",5.2,17719
ts302312,Jaguar,SHOW,2021,TV-MA,43,"['war', 'action', 'drama', 'history']",['ES'],5.7,1718
tm1025493,Dasvi,MOVIE,2022,,125,"['drama', 'comedy']",['IN'],8,13140
ts287328,Yasuke,SHOW,2021,TV-MA,29,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'animation']",['US'],6.2,4999
ts317422,Saturday Morning All Star Hits!,SHOW,2021,TV-14,23,"['animation', 'comedy']",['US'],7.6,846
tm1195032,Thar,MOVIE,2022,,108,"['thriller', 'western', 'action', 'drama', 'crime']",['IN'],,
tm1087160,Fever Dream,MOVIE,2021,R,93,"['drama', 'horror', 'thriller']","['CL', 'PE']",5.4,1682
tm1038363,America: The Motion Picture,MOVIE,2021,R,98,"['action', 'animation', 'comedy', 'fantasy', 'history', 'scifi', 'war']",['US'],5.6,6165
tm879685,The Perfect Family,MOVIE,2021,,110,['comedy'],[],6.2,46
tm1039147,Audible,MOVIE,2021,PG-13,39,['documentation'],['US'],5.3,
tm1107063,Love and Leashes,MOVIE,2022,R,118,"['romance', 'comedy']",['KR'],6.3,3820
tm1082974,Count Me In,MOVIE,2021,,81,"['documentation', 'music']",[],6.8,1654
tm1167440,My Best Friend Anne Frank,MOVIE,2021,PG-13,103,['drama'],['NL'],6.2,3731
ts260477,Post Mortem: No One Dies in Skarnes,SHOW,2021,TV-MA,45,"['thriller', 'comedy', 'drama']",['NO'],7.1,3229
ts265991,The Cook of Castamar,SHOW,2021,TV-MA,54,['drama'],['ES'],7.4,3637
ts304468,Thirty-Nine,SHOW,2022,TV-MA,73,"['drama', 'romance']",['KR'],7.9,150
tm922429,The Block Island Sound,MOVIE,2021,,103,"['horror', 'scifi', 'thriller']",['US'],5.3,7558
ts321614,Blippi Wonders,SHOW,2021,TV-Y,7,['animation'],['US'],,
ts315041,Bulgasal: Immortal Souls,SHOW,2021,TV-MA,71,"['scifi', 'thriller', 'drama', 'fantasy']",['KR'],7.4,1897
ts291718,Pretty Smart,SHOW,2021,TV-14,24,"['comedy', 'drama', 'romance']",['US'],5.7,4209
tm983658,Rita Moreno: Just a Girl Who Decided to Go for It,MOVIE,2021,PG-13,90,['documentation'],['US'],7.7,711
ts329854,Jump like a Witch,SHOW,2022,TV-PG,97,['reality'],['KR'],,
ts300456,My Unorthodox Life,SHOW,2021,TV-MA,40,['reality'],['US'],5.5,1170
ts307925,On the Verge,SHOW,2021,TV-MA,32,"['comedy', 'drama']",['FR'],6.5,2841
tm898614,Sweet Girl,MOVIE,2021,R,110,"['drama', 'thriller', 'action']",['US'],5.5,30580
tm1164962,Restless,MOVIE,2022,R,95,"['thriller', 'action', 'crime']","['FR', 'BE']",5.8,3704
tm858000,Rurouni Kenshin: The Final,MOVIE,2021,PG-13,138,"['drama', 'action']",['JP'],7.2,8367
tm922706,Fear Street: 1666,MOVIE,2021,R,114,['horror'],['US'],,
ts280892,"Devotion, a Story of Love and Desire",SHOW,2022,TV-MA,40,"['drama', 'romance']",['IT'],6.4,1262
tm1183542,Mishan Impossible,MOVIE,2022,,129,"['thriller', 'action', 'comedy', 'drama']",['IN'],6.7,321
ts273485,Baki Hanma,SHOW,2021,TV-MA,24,"['thriller', 'animation', 'action', 'drama', 'sport']",['JP'],6.6,1483
ts301915,The King's Affection,SHOW,2021,TV-14,66,['drama'],['KR'],,
tm1042481,Riverdance: The Animated Adventure,MOVIE,2021,,86,"['fantasy', 'comedy', 'animation']",['CA'],5.5,1700
ts268102,Juvenile Justice,SHOW,2022,TV-MA,61,"['drama', 'crime']",['KR'],8,2163
ts282133,City of Ghosts,SHOW,2021,TV-Y7,19,['drama'],['FR'],6.1,10
ts273100,DOTA: Dragon's Blood,SHOW,2021,TV-MA,26,"['scifi', 'action', 'thriller', 'animation', 'fantasy']",['US'],7.8,17429
ts271604,Blue Period,SHOW,2021,TV-14,25,"['animation', 'drama']",['JP'],7.7,1712
ts313781,The Club,SHOW,2021,TV-14,47,"['drama', 'comedy']",['TR'],7.9,7810
ts311791,The Raincoat Killer: Chasing a Predator in Korea,SHOW,2021,TV-MA,48,"['documentation', 'crime', 'history']",['KR'],6.4,1864
ts305264,School of Chocolate,SHOW,2021,TV-PG,38,['reality'],['US'],7.6,1572
tm1177856,Without Saying Goodbye,MOVIE,2022,,96,"['romance', 'comedy']","['PE', 'ES']",5.7,2125
tm673809,Schumacher,MOVIE,2021,,112,"['sport', 'documentation']",['DE'],7.4,21558
tm434625,Wish Dragon,MOVIE,2021,PG,99,"['fantasy', 'comedy', 'family', 'romance', 'animation']","['CN', 'US']",7.2,24712
ts222864,Falling Into Your Smile,SHOW,2021,TV-14,44,"['drama', 'comedy', 'romance']",['CN'],8.4,2019
tm999817,Green Snake,MOVIE,2021,,131,"['fantasy', 'animation', 'action']",['CN'],6.8,2181
tm1045741,Blue Miracle,MOVIE,2021,,95,"['drama', 'family']","['MX', 'US']",6.6,6432
ts255486,Godzilla Singular Point,SHOW,2021,TV-14,24,"['scifi', 'animation', 'action', 'thriller']",['JP'],6.5,1612
ts215989,Snabba Cash,SHOW,2021,TV-MA,43,"['drama', 'thriller', 'action', 'crime']",['SE'],7.6,8176
tm1132176,Jimmy Carr: His Dark Material,MOVIE,2021,,59,['comedy'],['GB'],7.1,4274
tm1020326,Deadly Illusions,MOVIE,2021,R,114,['thriller'],['US'],,
ts299874,Cocaine Cowboys: The Kings of Miami,SHOW,2021,TV-MA,53,"['documentation', 'crime', 'history']",[],7.1,2624
ts257345,Wild Abandon,SHOW,2022,TV-MA,51,"['drama', 'comedy']",['TR'],7.2,3634
tm1038369,Good on Paper,MOVIE,2021,R,92,"['romance', 'comedy']",['US'],5.6,11401
ts241854,EDENS ZERO,SHOW,2021,TV-14,24,"['action', 'scifi']",['JP'],,
tm1141923,The Royal Treatment,MOVIE,2022,,96,"['romance', 'comedy', 'family']",['US'],5.2,8127
tm1102868,Nobody Sleeps in the Woods Tonight 2,MOVIE,2021,,97,"['horror', 'thriller', 'comedy']",['PL'],3.9,3436
ts288489,Pretty Guardians Sailor Moon Eternal The Movie,SHOW,2021,TV-14,81,['action'],['JP'],,
ts287722,The Upshaws,SHOW,2021,TV-14,30,['comedy'],['US'],6.8,2296
tm1052498,Aileen Wuornos: American Boogeywoman,MOVIE,2021,R,85,"['drama', 'horror', 'thriller']",['US'],3.6,1349
tm1150872,Aziz Ansari: Nightclub Comedian,MOVIE,2022,R,29,['comedy'],['US'],7,1964
ts270798,Love (ft. Marriage and Divorce),SHOW,2021,TV-PG,69,"['drama', 'romance']",['KR'],6.6,433
tm1003353,Operation Varsity Blues: The College Admissions Scandal,MOVIE,2021,R,100,"['drama', 'documentation', 'crime']",['US'],6.9,7993
tm881587,"Vengeance Is Mine, All Others Pay Cash",MOVIE,2021,,114,"['drama', 'comedy', 'romance', 'action']",['ID'],7.1,464
ts320302,Neymar: The Perfect Chaos,SHOW,2022,TV-MA,55,"['documentation', 'sport']","['BR', 'US']",6.6,2907
ts288005,"Nevertheless,",SHOW,2021,,69,"['drama', 'romance']",['KR'],7.2,4485
tm1110389,Single All the Way,MOVIE,2021,,99,"['comedy', 'drama', 'romance']",['CA'],6.1,14862
tm1003261,Nate Bargatze: The Greatest Average American,MOVIE,2021,,60,['comedy'],['US'],7.3,1295
ts246178,Eden,SHOW,2021,TV-PG,25,"['scifi', 'fantasy', 'animation', 'action', 'drama', 'family']",['JP'],6.6,1111
tm1086874,Minnal Murali,MOVIE,2021,,158,"['action', 'comedy', 'drama', 'fantasy', 'scifi']",['IN'],8.1,24681
ts246073,Tribes of Europa,SHOW,2021,TV-MA,47,"['scifi', 'fantasy', 'action', 'drama']",['DE'],6.7,11794
tm863823,Finding 'Ohana,MOVIE,2021,PG,123,"['comedy', 'family', 'action']",['US'],6.1,9819
ts192196,Q-Force,SHOW,2021,TV-MA,23,"['scifi', 'animation', 'action', 'comedy', 'crime', 'fantasy']",['US'],6.4,4963
tm860261,To All the Boys: Always and Forever,MOVIE,2021,PG-13,115,"['romance', 'comedy', 'drama']",['US'],6.3,24232
ts308838,Bad Sport,SHOW,2021,TV-MA,65,"['crime', 'sport', 'documentation']",[],7.3,1912
ts216407,Age of Samurai: Battle for Japan,SHOW,2021,TV-MA,43,"['drama', 'history', 'war', 'documentation', 'action']",['US'],7.4,4022
tm1028298,He's All That,MOVIE,2021,R,91,"['comedy', 'romance']",['US'],4.3,23474
ts271025,Bling Empire,SHOW,2021,TV-MA,39,['reality'],['US'],5.8,2608
tm983668,Misha and the Wolves,MOVIE,2021,PG-13,90,"['documentation', 'drama']","['BE', 'GB', 'DE']",6.7,2303
ts29800,Surviving Death,SHOW,2021,TV-MA,54,"['documentation', 'reality']",['US'],6.1,1991
tm1120509,Never Back Down: Revolt,MOVIE,2021,R,89,"['drama', 'sport', 'action', 'crime']",['US'],3.9,482
ts317522,Dig Deeper: The Disappearance of Birgit Meier,SHOW,2021,,59,"['crime', 'documentation']",['DE'],7.3,1622
ts317078,The Journalist,SHOW,2022,TV-14,51,"['drama', 'thriller']",['JP'],7,542
tm166973,Mixtape,MOVIE,2021,,94,"['comedy', 'drama', 'family', 'romance']",['US'],6.6,3000
tm1082314,Untold: Malice at the Palace,MOVIE,2021,R,69,"['crime', 'documentation', 'sport']",['US'],7.5,7532
ts305263,Baking Impossible,SHOW,2021,TV-PG,49,['reality'],['US'],7,1004
tm1134006,Death to 2021,MOVIE,2021,,60,['comedy'],"['GB', 'US']",6.3,14315
ts271321,Beyond Evil,SHOW,2021,TV-MA,66,"['crime', 'thriller', 'drama']",['KR'],8.1,2776
tm1174920,Jeff Foxworthy: The Good Old Days,MOVIE,2022,,60,"['comedy', 'documentation']",[],6.1,374
tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",7.7,2146
tm1030495,Two,MOVIE,2021,,71,"['thriller', 'horror']",['ES'],,
tm1162608,40 Years Young,MOVIE,2022,,81,['comedy'],['MX'],4.2,215
tm1120902,The Privilege,MOVIE,2022,,107,"['scifi', 'thriller', 'drama', 'horror']",['DE'],4.6,3900
tm1093287,The River Runner,MOVIE,2021,,86,"['documentation', 'action']",[],6.9,1572
tm1144897,My Father's Violin,MOVIE,2022,,112,['drama'],['TR'],6.4,3049
tm863919,Extinct,MOVIE,2021,,85,"['comedy', 'family', 'animation']","['US', 'CA', 'CN']",5.4,2393
tm1087932,Prey,MOVIE,2021,,87,"['drama', 'thriller']",['DE'],4.3,7084
ts220196,Centaurworld,SHOW,2021,TV-Y7,29,"['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy']",['US'],7.6,1939
tm1084966,Django & Django,MOVIE,2021,,80,['documentation'],[],6.9,873
tm1074764,Shiny_Flakes: The Teenage Drug Lord,MOVIE,2021,,96,"['crime', 'documentation']",['DE'],7.3,4529
ts240807,Power Rangers Dino Fury,SHOW,2021,TV-Y7,21,"['comedy', 'drama', 'fantasy', 'scifi', 'thriller', 'action']",[],7,479
ts313689,Our Beloved Summer,SHOW,2021,TV-14,60,"['drama', 'comedy']",['KR'],,
ts289620,House of Secrets: The Burari Deaths,SHOW,2021,TV-MA,45,"['documentation', 'crime', 'history']",['IN'],7.4,9504
tm1106212,Photocopier,MOVIE,2021,,130,"['drama', 'thriller', 'crime']",['ID'],6.8,2815
ts301999,Open Your Eyes,SHOW,2021,TV-MA,47,"['scifi', 'drama', 'thriller']",['PL'],6.5,1413
ts346007,Savage Beauty,SHOW,2022,TV-MA,0,['drama'],['US'],,
ts319333,Tiger King: The Doc Antle Story,SHOW,2021,TV-MA,42,"['crime', 'documentation']",['US'],6.2,1330
ts313668,Tear Along the Dotted Line,SHOW,2021,TV-14,19,"['drama', 'comedy', 'animation']",['IT'],8.7,7595
tm888243,Pray Away,MOVIE,2021,PG-13,101,['documentation'],['US'],6.5,2714
ts283610,Feels Like Ishq,SHOW,2021,TV-MA,42,"['drama', 'romance', 'comedy']",['IN'],6.4,1514
ts315144,The Creature Cases,SHOW,2022,TV-Y,0,"['animation', 'family', 'action', 'comedy']",['US'],,
tm1049155,Bordertown: The Mural Murders,MOVIE,2021,,107,"['crime', 'drama']",['FI'],6.2,2074
ts306510,Octonauts: Above & Beyond,SHOW,2021,TV-Y,25,"['family', 'animation']",['KR'],7.4,66
ts343426,Senzo: Murder of a Soccer Star,SHOW,2022,,40,"['crime', 'documentation']","['ZA', 'US']",,
ts271517,The Crew,SHOW,2021,TV-14,29,['comedy'],['US'],6.5,5396
ts306322,The Unlikely Murderer,SHOW,2021,TV-MA,46,"['drama', 'crime']",['SE'],7,3954
tm675820,A Boy Called Christmas,MOVIE,2021,PG,106,"['family', 'fantasy', 'drama']",['GB'],6.7,20838
tm1150256,Tall Girl 2,MOVIE,2022,,97,"['romance', 'comedy', 'drama', 'family']",['US'],4.7,3916
tm1087956,Afterlife of the Party,MOVIE,2021,,109,"['fantasy', 'drama', 'romance', 'comedy']",['US'],5.7,8223
ts341760,Byron Baes,SHOW,2022,TV-MA,45,['reality'],['AU'],2.6,445
ts302714,The Kingdom,SHOW,2021,TV-MA,47,"['drama', 'crime']",['AR'],6.5,1319
tm993790,40 Love,MOVIE,2021,R,98,['comedy'],"['US', 'MX']",,
ts271593,Spycraft,SHOW,2021,TV-MA,34,['documentation'],['US'],6.7,1976
ts310376,"Sex, Love & Goop",SHOW,2021,TV-MA,35,"['comedy', 'romance']",['US'],4.8,713
ts280693,Thomas & Friends: All Engines Go!,SHOW,2021,TV-Y,11,"['animation', 'comedy', 'fantasy', 'drama', 'music', 'family']",[],1.7,509
ts293814,Sparking Joy with Marie Kondo,SHOW,2021,TV-PG,20,['reality'],[],6.2,341
ts296129,Elite Short Stories: Guzmán Caye Rebe,SHOW,2021,TV-MA,12,"['drama', 'crime', 'thriller']",['ES'],7.4,2254
ts320557,Elite Short Stories: Patrick,SHOW,2021,TV-MA,12,"['comedy', 'drama']",['ES'],6.1,671
tm984204,The Seventh Day,MOVIE,2021,R,87,['horror'],['US'],4.5,4248
ts301196,Top Secret UFO Projects: Declassified,SHOW,2021,TV-PG,43,['documentation'],['GB'],5.5,1371
tm1020073,Thunder Force,MOVIE,2021,PG-13,107,"['scifi', 'comedy', 'fantasy', 'action']",['US'],4.4,40788
tm1127479,Cobalt Blue,MOVIE,2022,,112,"['drama', 'romance']",['IN'],6.7,952
ts320502,Getting Curious with Jonathan Van Ness,SHOW,2022,TV-MA,26,"['comedy', 'reality']",['US'],7,494
ts317297,The Orbital Children,SHOW,2022,TV-14,32,"['action', 'scifi', 'drama', 'fantasy', 'animation']",['JP'],6.4,497
ts223450,Move to Heaven,SHOW,2021,TV-MA,52,['drama'],['KR'],8.6,5307
tm1195428,All About Gila,MOVIE,2022,,76,['comedy'],[],,
ts255779,Gabby's Dollhouse,SHOW,2021,TV-Y,23,"['fantasy', 'animation', 'comedy', 'family']",['US'],7.2,344
ts287045,Fatma,SHOW,2021,TV-MA,42,"['crime', 'drama', 'thriller']",['TR'],7.4,8185
ts320183,Single’s Inferno,SHOW,2021,TV-PG,64,['reality'],['KR'],7.2,1460
tm1003725,A Castle for Christmas,MOVIE,2021,,98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",5.5,11727
tm983270,Outside the Wire,MOVIE,2021,R,116,"['scifi', 'thriller', 'action', 'fantasy']",['US'],5.4,41562
tm319224,The Loud House Movie,MOVIE,2021,G,83,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],6.2,1893
ts301914,Inspector Koo,SHOW,2021,TV-14,69,"['action', 'comedy', 'thriller']",['KR'],6.9,534
ts283676,Last Chance U: Basketball,SHOW,2021,TV-MA,60,"['documentation', 'sport']",['US'],8.3,2429
ts272669,Waffles + Mochi,SHOW,2021,TV-Y,30,['family'],['US'],7.5,463
ts268835,Sisyphus,SHOW,2021,,71,"['action', 'fantasy', 'scifi', 'drama']",['KR'],7,3688
ts317612,Love is Blind: Japan,SHOW,2022,TV-PG,57,"['reality', 'romance']",['JP'],7.1,394
ts308511,Back to 15,SHOW,2022,TV-14,39,"['comedy', 'drama']",['BR'],6.6,574
tm1166015,The Invisible Thread,MOVIE,2022,,109,"['drama', 'comedy', 'family']",['IT'],6.6,1432
ts188861,Battle Kitty,SHOW,2022,TV-Y7,32,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",['US'],7.4,60
ts308689,Misfit: The Series,SHOW,2021,,24,['comedy'],['NL'],7.2,72
tm1096769,Lead Me Home,MOVIE,2021,,40,['documentation'],['US'],7.1,
ts269286,Once Upon a Time... Happily Never After,SHOW,2022,TV-MA,30,"['scifi', 'comedy', 'fantasy']",['ES'],5.4,437
ts320075,Aranyak,SHOW,2021,TV-MA,41,"['crime', 'thriller', 'drama']",['IN'],7.9,7629
ts304058,Ganglands,SHOW,2021,TV-MA,46,"['action', 'crime', 'drama', 'thriller']",['FR'],7,2460
tm1092995,Shaun the Sheep: The Flight Before Christmas,MOVIE,2021,G,30,"['comedy', 'animation', 'family']",['GB'],7.3,1448
tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,104,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",['US'],6.7,4614
ts296091,Elite Short Stories: Nadia Guzmán,SHOW,2021,TV-MA,11,"['drama', 'romance']",['ES'],6.3,1851
tm1083068,Operation Hyacinth,MOVIE,2021,,112,"['crime', 'drama', 'thriller']",['PL'],6.7,2802
tm1102891,Grudge,MOVIE,2021,,104,"['thriller', 'crime', 'drama']",['TR'],5.5,4185
tm1137862,Four to Dinner,MOVIE,2022,,104,"['comedy', 'romance']",['IT'],6.3,2913
tm1074621,Bridgerton - The Afterparty,MOVIE,2021,,38,[],['US'],,
ts72196,Swap Shop,SHOW,2021,TV-14,30,['reality'],['US'],6.7,325
ts269493,Headspace Guide to Meditation,SHOW,2021,TV-G,22,"['documentation', 'animation']",['US'],8.4,1540
ts310331,Twenty Somethings: Austin,SHOW,2021,TV-MA,30,['reality'],['US'],6,427
tm960924,Kuthiraivaal,MOVIE,2021,,125,['drama'],['IN'],6.4,150
tm998188,More the Merrier,MOVIE,2021,,112,['comedy'],['ES'],5.4,3080
tm1036270,I Am All Girls,MOVIE,2021,,107,"['crime', 'drama', 'thriller']",['ZA'],5.9,5704
ts296081,The Parisian Agency: Exclusive Properties,SHOW,2021,TV-14,54,['reality'],['FR'],7.4,593
tm921206,The Kissing Booth 3,MOVIE,2021,PG-13,112,"['romance', 'comedy']","['US', 'ZA', 'GB']",4.7,15536
ts287802,Penguin Town,SHOW,2021,TV-G,30,"['documentation', 'drama', 'family', 'comedy']",['ZA'],7.9,824
ts239188,Kitz,SHOW,2021,TV-MA,44,"['thriller', 'drama']","['AT', 'DE']",5.7,2302
tm988736,Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,2021,PG-13,97,['comedy'],[],7,286
ts308039,A Sinister Sect: Colonia Dignidad,SHOW,2021,,51,['documentation'],['DE'],,
ts283528,This Is Pop,SHOW,2021,TV-MA,44,"['music', 'documentation']",['CA'],6.9,1076
tm991351,Pelé,MOVIE,2021,PG-13,108,"['documentation', 'sport']",['GB'],7,4169
tm813372,Etharkkum Thunindhavan,MOVIE,2022,,151,"['action', 'crime', 'drama', 'thriller']",['IN'],7.2,9968
tm1077013,Memories of a Murderer: The Nilsen Tapes,MOVIE,2021,R,84,"['documentation', 'crime']",['GB'],6.3,3123
ts297031,Transformers: War for Cybertron: Kingdom,SHOW,2021,TV-Y7,24,"['action', 'scifi']",['US'],,
tm972519,Don't Kill Me,MOVIE,2021,,90,"['romance', 'fantasy', 'horror']",['IT'],4.3,1611
ts315551,Elite Short Stories: Phillipe Caye Felipe,SHOW,2021,,13,"['comedy', 'drama', 'romance']",['ES'],6.2,655
tm1092892,Found,MOVIE,2021,PG,97,"['documentation', 'drama']","['US', 'CN']",7.5,1145
ts306068,Luna Park,SHOW,2021,TV-MA,50,"['drama', 'romance']",['IT'],6.4,691
tm1040688,Three Songs for Benazir,MOVIE,2021,,22,['drama'],['AF'],7.7,
ts319412,Forecasting Love and Weather,SHOW,2022,TV-14,66,"['drama', 'romance']",['KR'],7.2,1016
ts326955,The Fame Game,SHOW,2022,,47,['crime'],['IN'],,
tm998858,Brian Regan: On the Rocks,MOVIE,2021,,58,['comedy'],['US'],6.9,601
tm1000797,Ride or Die,MOVIE,2021,R,142,"['thriller', 'drama', 'romance']",['JP'],5.5,1808
tm362072,Monster,MOVIE,2021,R,98,"['drama', 'crime']","['CA', 'US']",6.5,5574
ts272366,Amend: The Fight for America,SHOW,2021,TV-MA,59,"['war', 'documentation', 'history']",['US'],7.8,1281
ts271726,Go Dog Go,SHOW,2021,TV-Y,24,['animation'],['US'],7.2,179
tm880822,Mobile Suit Gundam Hathaway,MOVIE,2021,PG-13,96,"['drama', 'romance', 'scifi', 'animation', 'action']",['JP'],6.6,1331
tm433048,This Is the Night,MOVIE,2021,R,100,"['drama', 'comedy']",['US'],5.5,556
tm1031976,Dhamaka,MOVIE,2021,,104,"['thriller', 'crime', 'drama', 'action']",['IN'],7.5,39620
ts317526,Selling Tampa,SHOW,2021,TV-MA,40,['reality'],['US'],4.4,708
tm1125844,The Whole Truth,MOVIE,2021,R,125,"['horror', 'thriller', 'drama']",['TH'],5.1,3073
ts284862,Zero Chill,SHOW,2021,,30,"['drama', 'comedy']",['GB'],,
ts258415,Elves,SHOW,2021,TV-14,24,"['fantasy', 'horror', 'thriller', 'family', 'drama', 'scifi']",['DK'],5.5,4075
tm872108,A Week Away,MOVIE,2021,,94,"['drama', 'family', 'romance']",['US'],5.7,4465
tm985550,Crazy About Her,MOVIE,2021,,102,"['comedy', 'romance']",['ES'],6.6,5435
tm948681,Below Zero,MOVIE,2021,,106,"['action', 'crime', 'horror', 'thriller', 'drama']",['ES'],6.2,18840
ts302653,Light the Night,SHOW,2021,TV-MA,57,"['drama', 'thriller', 'crime']",['TW'],7.4,968
ts330132,800 Meters,SHOW,2022,TV-MA,52,"['documentation', 'crime']",['ES'],6.9,459
ts14520,Action Pack,SHOW,2022,TV-Y,28,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],6.5,66
ts241296,Finding Ola,SHOW,2022,TV-14,53,"['comedy', 'drama']",[],7.6,1431
tm1142517,The Witcher: Fireplace,MOVIE,2021,,59,[],['US'],,
ts271720,Pui Pui Molcar,SHOW,2021,TV-Y7,2,"['animation', 'comedy', 'family']",['JP'],8.1,335
ts282291,Generation 56K,SHOW,2021,TV-14,30,"['comedy', 'drama', 'romance']",['IT'],7.4,2317
tm1029256,Ferry,MOVIE,2021,,106,"['drama', 'thriller', 'action', 'crime']","['NL', 'BE']",7,10748
ts315549,Elite Short Stories: Samuel Omar,SHOW,2021,,12,"['comedy', 'drama']",['ES'],6.1,620
tm1108621,Yara,MOVIE,2021,,95,"['drama', 'crime', 'thriller']",['IT'],6.2,4205
ts257817,Call My Agent Bollywood,SHOW,2021,TV-MA,45,"['drama', 'comedy']",['IN'],7.4,6162
ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021,TV-MA,12,"['drama', 'crime', 'thriller']",['ES'],7.3,1903
ts308516,"Young, Famous & African",SHOW,2022,TV-MA,43,['reality'],['ZA'],4.6,354
tm810494,The 8th Night,MOVIE,2021,,115,"['horror', 'thriller']",['KR'],5.3,3181
tm950444,Skater Girl,MOVIE,2021,PG,107,"['drama', 'family', 'sport']","['IN', 'US']",6.6,4180
tm894254,Penguin Bloom,MOVIE,2021,PG-13,95,['drama'],"['AU', 'US']",6.8,9792
ts296059,Elite Short Stories: Carla Samuel,SHOW,2021,TV-MA,14,"['drama', 'romance']",['ES'],6.9,2609
tm998726,Sentinelle,MOVIE,2021,,80,"['drama', 'thriller', 'action', 'crime']",['FR'],4.7,7726
ts104362,Kid Cosmic,SHOW,2021,TV-Y7,23,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],7.9,1354
ts321084,Framed! A Sicilian Murder Mystery,SHOW,2022,TV-MA,31,"['comedy', 'crime']",['IT'],6.8,900
ts90023,AlRawabi School for Girls,SHOW,2021,TV-14,48,['drama'],['JO'],7.4,5708
tm1179176,"Michela Giraud: The Truth, I Swear!",MOVIE,2022,,60,"['comedy', 'documentation']",['IT'],5.5,54
ts260502,Until Life Do Us Part,SHOW,2021,TV-MA,41,['drama'],['PT'],7.4,631
tm834847,Seal Team,MOVIE,2021,,101,"['comedy', 'animation']",['ZA'],5.5,1240
ts232506,50M2,SHOW,2021,TV-MA,49,"['comedy', 'drama', 'thriller', 'crime']",['TR'],6.9,5516
ts326029,Savage Rhythm,SHOW,2022,TV-MA,38,"['drama', 'music']",['CO'],6.3,28
ts317720,Coming Out Colton,SHOW,2021,TV-MA,36,['reality'],['US'],6.7,1087
tm1064532,Deep,MOVIE,2021,,101,"['scifi', 'thriller', 'drama']",['TH'],4.8,1380
ts312200,I Am Georgina,SHOW,2022,TV-14,41,['reality'],['ES'],3.9,2729
tm1040671,Marilyn's Eyes,MOVIE,2021,,110,"['comedy', 'drama']",['IT'],6.6,1215
tm984155,The Devil Below,MOVIE,2021,R,89,"['horror', 'thriller']",['US'],4.2,4093
ts244930,Angry Birds: Summer Madness,SHOW,2022,TV-Y7,14,"['action', 'comedy', 'family', 'fantasy', 'animation']",['US'],6.3,436
tm996010,Still Out of My League,MOVIE,2021,,113,"['comedy', 'romance', 'drama']",['IT'],5.4,729
ts272939,The Lost Pirate Kingdom,SHOW,2021,TV-MA,43,"['documentation', 'drama', 'history']",['US'],6.6,2702
tm1077201,Stuck Together,MOVIE,2021,,126,['comedy'],"['BE', 'FR']",6.3,6699
ts108621,Sky Rojo,SHOW,2021,TV-MA,27,"['action', 'crime', 'drama', 'thriller']",['ES'],6.5,8569
ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,TV-14,35,"['documentation', 'music']",['US'],7,94
tm1171107,Surviving Paradise: A Family Tale,MOVIE,2022,,78,['documentation'],"['US', 'GB']",7.5,551
tm965754,Brother in Love 2,MOVIE,2021,,115,['comedy'],[],7.2,589
tm1038355,The Last Mercenary,MOVIE,2021,,110,"['comedy', 'action', 'crime', 'thriller']",['FR'],5.3,8276
ts288472,You Are My Spring,SHOW,2021,,69,"['drama', 'romance', 'thriller', 'fantasy']",['KR'],7.5,532
tm1041543,Breaking Boundaries: The Science of Our Planet,MOVIE,2021,,73,['documentation'],['US'],7.8,2534
tm945448,Vicky and Her Mystery,MOVIE,2021,,84,"['drama', 'european']",['FR'],6.4,1789
tm949382,Looop Lapeta,MOVIE,2022,,131,"['comedy', 'crime', 'romance', 'thriller', 'action']",['IN'],5.1,4170
tm1030283,Why Did You Kill Me?,MOVIE,2021,R,83,"['documentation', 'crime']",['US'],5.6,4057
ts319460,Russell Howard: Lubricant,SHOW,2021,,63,['comedy'],['GB'],7,791
ts302489,Chicago Party Aunt,SHOW,2021,TV-MA,23,"['comedy', 'animation']",['US'],5.3,1383
tm1021689,The Door Into Summer,MOVIE,2021,,118,['scifi'],[],6.3,594
ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,"['documentation', 'crime', 'drama']",['ES'],7.7,836
ts320872,Queer Eye Germany,SHOW,2022,TV-14,50,['reality'],['DE'],7.5,788
